County  Code,County  Name,Constituency Code,Constituency Name,Ward Code,Ward Name,Candidate Surname,Candidate Other Names,Party Code,Political  Party Name,Abbreviation,Abbreviation Enhanced,Party Code Enhanced
9,Mandera,44,Lafey,220,Alango Gof,Sheikh,Noordin Ismail,27,Jubilee Party,JP,JP,27
10,Marsabit,45,Moyale,221,Butiye,Apicha,Dida  Omar,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,45,Moyale,221,Butiye,Dase,Mohamud Wako,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,45,Moyale,221,Butiye,Dima,Golicha  Tadicha,27,Jubilee Party,JP,JP,27
10,Marsabit,45,Moyale,221,Butiye,Huka,Halkano   Ali,62,Amani National Congress,ANC,ANC,62
10,Marsabit,45,Moyale,221,Butiye,Jillo,Jillo   Boru,65,Kenya Reform Party,KRP,KRP,65
10,Marsabit,45,Moyale,221,Butiye,Qampare,Ibrahim Roba,21,Orange Democratic Movement,ODM,ODM,21
10,Marsabit,45,Moyale,221,Butiye,Wako,Dida  Galgalo,33,Kenya African National Union,KANU,KANU,33
10,Marsabit,45,Moyale,221,Butiye,Wario,Sadia  Mohamed,34,Safina,SAFINA,SAFINA,34
10,Marsabit,45,Moyale,222,Sololo,Alio,Gabriel Galgalo,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,45,Moyale,222,Sololo,Golicha,Jattani  Did,27,Jubilee Party,JP,JP,27
10,Marsabit,45,Moyale,222,Sololo,Huka,Boru      John,23,Forum For Restoration Of Democracy-Kenya,FORD-KENYA,FORD-KENYA,23
10,Marsabit,45,Moyale,222,Sololo,Qabale,Huqa,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,45,Moyale,222,Sololo,Tache,John  Shunu,40,The New Democrats,TND,TND,40
10,Marsabit,45,Moyale,222,Sololo,Wako,Somo  Adan,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,45,Moyale,223,Heillu/Manyatta,Bagaja,Ibrahim Mohamed,62,Amani National Congress,ANC,ANC,62
10,Marsabit,45,Moyale,223,Heillu/Manyatta,Dawe,John  Killo,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
10,Marsabit,45,Moyale,223,Heillu/Manyatta,Diba,Adan  Wario,23,Forum For Restoration Of Democracy-Kenya,FORD-KENYA,FORD-KENYA,23
10,Marsabit,45,Moyale,223,Heillu/Manyatta,Dida,Adan  Galgalo,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
10,Marsabit,45,Moyale,223,Heillu/Manyatta,Dida,Adanoor Isack,33,Kenya African National Union,KANU,KANU,33
10,Marsabit,45,Moyale,223,Heillu/Manyatta,Leo,Ibrahim Mohammad,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,45,Moyale,223,Heillu/Manyatta,Michal,Siba Haila,21,Orange Democratic Movement,ODM,ODM,21
10,Marsabit,45,Moyale,223,Heillu/Manyatta,Oshe,Getu  Samuel,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,45,Moyale,223,Heillu/Manyatta,Saro,Galma  Sadia,80,Usawa Kwa Wote Party,USAWA,USAWA,80
10,Marsabit,45,Moyale,223,Heillu/Manyatta,Wako,Hussein  Abdi,27,Jubilee Party,JP,JP,27
10,Marsabit,45,Moyale,224,Golbo,Bashir,Abdirahman Sheikh,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,45,Moyale,224,Golbo,Bonaya,Hussein Ali,23,Forum For Restoration Of Democracy-Kenya,FORD-KENYA,FORD-KENYA,23
10,Marsabit,45,Moyale,224,Golbo,Dida,Adi Edin,33,Kenya African National Union,KANU,KANU,33
10,Marsabit,45,Moyale,224,Golbo,Dida,Ibrahim Mohamed,Ind,Independent,IND,IND_CAW224_01,IND_CAW224_01
10,Marsabit,45,Moyale,224,Golbo,Edin,Daud  Adan,21,Orange Democratic Movement,ODM,ODM,21
10,Marsabit,45,Moyale,224,Golbo,Habke,Musdaf Mohamed,62,Amani National Congress,ANC,ANC,62
10,Marsabit,45,Moyale,224,Golbo,Hassan,Rashid  Sheikh,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,45,Moyale,224,Golbo,Ibrahim,Abdullahi Hassan,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
10,Marsabit,45,Moyale,224,Golbo,Issack,Zeynab Aliyow,9,Kenya National Congress,KNC,KNC,9
10,Marsabit,45,Moyale,224,Golbo,Mohamed,Bishar  Hussein,27,Jubilee Party,JP,JP,27
10,Marsabit,45,Moyale,225,Moyale Township,Abdi,Ararso Yussuf,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
10,Marsabit,45,Moyale,225,Moyale Township,Abdulahi,Halima   Gababa,23,Forum For Restoration Of Democracy-Kenya,FORD-KENYA,FORD-KENYA,23
10,Marsabit,45,Moyale,225,Moyale Township,Ali,Suleiman Issack,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,45,Moyale,225,Moyale Township,Dida,Tari Mohamed,80,Usawa Kwa Wote Party,USAWA,USAWA,80
10,Marsabit,45,Moyale,225,Moyale Township,Godana,Jattani Kuse,65,Kenya Reform Party,KRP,KRP,65
10,Marsabit,45,Moyale,225,Moyale Township,Hussein,Abdulbar Dawa,58,Republican Liberty Party,RLP,RLP,58
10,Marsabit,45,Moyale,225,Moyale Township,Ibrahim,Mohamed Issack,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,45,Moyale,225,Moyale Township,Ismail,Abdullahi Sheikh,27,Jubilee Party,JP,JP,27
10,Marsabit,45,Moyale,225,Moyale Township,Maalim,Suleiman Khalif,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,45,Moyale,225,Moyale Township,Mohamed,Markani Abdi,33,Kenya African National Union,KANU,KANU,33
10,Marsabit,45,Moyale,225,Moyale Township,Yarow,Maslah Ali,21,Orange Democratic Movement,ODM,ODM,21
10,Marsabit,45,Moyale,226,Uran,Ali,Halkano Konso,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,45,Moyale,226,Uran,Boboo,Guyo   Halkano,27,Jubilee Party,JP,JP,27
10,Marsabit,45,Moyale,226,Uran,Boru,Mio Jarso,23,Forum For Restoration Of Democracy-Kenya,FORD-KENYA,FORD-KENYA,23
10,Marsabit,45,Moyale,226,Uran,Galgallo,Sara,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,45,Moyale,227,Obbu,Gedo,Liban      Wako,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,45,Moyale,227,Obbu,Godana,Roba  Chachole,80,Usawa Kwa Wote Party,USAWA,USAWA,80
10,Marsabit,45,Moyale,227,Obbu,Rare,Halkano Sora,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,46,North Horr,228,Dukana,Boru,Adano,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,46,North Horr,228,Dukana,Liban,Umuro  Mamo,33,Kenya African National Union,KANU,KANU,33
10,Marsabit,46,North Horr,228,Dukana,Sarboba,Bonaya  Katelo,27,Jubilee Party,JP,JP,27
10,Marsabit,46,North Horr,229,Maikona,Galgallo,Diba   Kone,27,Jubilee Party,JP,JP,27
10,Marsabit,46,North Horr,229,Maikona,Sora,Wario  Bulle,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
10,Marsabit,46,North Horr,229,Maikona,Yattani,Buke  Diba,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,46,North Horr,230,Turbi,Mamo,Huka  Galgallo,27,Jubilee Party,JP,JP,27
10,Marsabit,46,North Horr,230,Turbi,Umuro,Loko  Abduba,33,Kenya African National Union,KANU,KANU,33
10,Marsabit,46,North Horr,230,Turbi,Yaro,Guyo  Duba,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,46,North Horr,231,North Horr,Barako,Issacko Buda,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,46,North Horr,231,North Horr,Elema,Tura  Ruru,33,Kenya African National Union,KANU,KANU,33
10,Marsabit,46,North Horr,231,North Horr,Galgallo,Adano   Salesa,27,Jubilee Party,JP,JP,27
10,Marsabit,46,North Horr,232,Illeret,Haile,James  Korie,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,46,North Horr,232,Illeret,Lochwa,Achinya Jackson,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,46,North Horr,232,Illeret,Moroto,Francis Habara,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,47,Saku,233,Sagante/Jaldesa,Guyo,Amos  Wako,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,47,Saku,233,Sagante/Jaldesa,Katelo,Stephen Sora,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,47,Saku,233,Sagante/Jaldesa,Sarr,Hassan Igu,33,Kenya African National Union,KANU,KANU,33
10,Marsabit,47,Saku,234,Karare,Galmagar,Mohamed,27,Jubilee Party,JP,JP,27
10,Marsabit,47,Saku,234,Karare,Gobanai,James  Jitewa,21,Orange Democratic Movement,ODM,ODM,21
10,Marsabit,47,Saku,234,Karare,Leado,Stephen Lterias,33,Kenya African National Union,KANU,KANU,33
10,Marsabit,47,Saku,234,Karare,Lenamoe,Agustine Orengo,62,Amani National Congress,ANC,ANC,62
10,Marsabit,47,Saku,234,Karare,Leruk,Joseph  Admen,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,47,Saku,234,Karare,Malmalo,Jafan  Mike,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,47,Saku,234,Karare,Rageh,Hirkena Adichareh,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
10,Marsabit,47,Saku,234,Karare,Sakana,Rebecca Lekapana,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,47,Saku,235,Marsabit Central,Darche,Daudi  Kifile,67,Maendeleo Chap Chap Party,MCCP,MCCP,67
10,Marsabit,47,Saku,235,Marsabit Central,Godana,Jacob  Elisha,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,47,Saku,235,Marsabit Central,Goske,Soke  Dono,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,47,Saku,235,Marsabit Central,Jarso,Hassan Wako,Ind,Independent,IND,IND_CAW235_01,IND_CAW235_01
10,Marsabit,47,Saku,235,Marsabit Central,Khalif,Halima Lule,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
10,Marsabit,47,Saku,235,Marsabit Central,Kuni,Isacko  Adano,Ind,Independent,IND,IND_CAW235_02,IND_CAW235_02
10,Marsabit,47,Saku,235,Marsabit Central,Omar,Mohamed Hassan,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
10,Marsabit,47,Saku,235,Marsabit Central,Tise,Abdiaziz Boru,80,Usawa Kwa Wote Party,USAWA,USAWA,80
10,Marsabit,47,Saku,235,Marsabit Central,Wario,Abdi Godana,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,48,Laisamis,236,Loiyangalani,Daniel,Musa  Emojo,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,48,Laisamis,236,Loiyangalani,Learamo,Job  Toluai,33,Kenya African National Union,KANU,KANU,33
10,Marsabit,48,Laisamis,236,Loiyangalani,Leng'Uro,Tobias  Chodow,21,Orange Democratic Movement,ODM,ODM,21
10,Marsabit,48,Laisamis,236,Loiyangalani,Lesiantam,Aaron  Iltele,Ind,Independent,IND,IND_CAW236_01,IND_CAW236_01
10,Marsabit,48,Laisamis,236,Loiyangalani,Loongori,Emmanuel Lotabo,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,48,Laisamis,236,Loiyangalani,Nakeno,Stephen,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,48,Laisamis,237,Kargi/South Horr,Adama,Agostino,62,Amani National Congress,ANC,ANC,62
10,Marsabit,48,Laisamis,237,Kargi/South Horr,Bullo,Hirkena,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,48,Laisamis,237,Kargi/South Horr,Esimsidele,Peter  Lekeren,27,Jubilee Party,JP,JP,27
10,Marsabit,48,Laisamis,237,Kargi/South Horr,Galgitele,Assunta,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,48,Laisamis,237,Kargi/South Horr,Hussein,Zamzam,21,Orange Democratic Movement,ODM,ODM,21
10,Marsabit,48,Laisamis,237,Kargi/South Horr,Ogom,Christopher Matahdere,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,48,Laisamis,238,Korr/Ngurunit,Arakhole,Daud   Tamagot,27,Jubilee Party,JP,JP,27
10,Marsabit,48,Laisamis,238,Korr/Ngurunit,Barmin,Ali Dadacha,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,48,Laisamis,238,Korr/Ngurunit,Silaamo,Stephen Loruko,62,Amani National Congress,ANC,ANC,62
10,Marsabit,48,Laisamis,238,Korr/Ngurunit,Turuga,Joshua Elem,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,48,Laisamis,239,Logo Logo,Jale,Kochale Somo,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,48,Laisamis,239,Logo Logo,Leakono,Beranard Leakono,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,48,Laisamis,239,Logo Logo,Lesepen,Alice  Hawo,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,48,Laisamis,239,Logo Logo,Sagaram,James  Alia,21,Orange Democratic Movement,ODM,ODM,21
10,Marsabit,48,Laisamis,239,Logo Logo,Torder,Lufle   Gambare,27,Jubilee Party,JP,JP,27
10,Marsabit,48,Laisamis,240,Laisamis,Kochale,Mohamud Iltarakwa,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,48,Laisamis,240,Laisamis,Kupes,Peter   Kushuk,92,Mabadiliko Party Of Kenya,MAPK,MAPK,92
10,Marsabit,48,Laisamis,240,Laisamis,Lenarokwe,Halima Nasibo,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
10,Marsabit,48,Laisamis,240,Laisamis,Lentilai,Benjamin Kopocha,23,Forum For Restoration Of Democracy-Kenya,FORD-KENYA,FORD-KENYA,23
10,Marsabit,48,Laisamis,240,Laisamis,Lepokodou,Stephen Saijibu,33,Kenya African National Union,KANU,KANU,33
10,Marsabit,48,Laisamis,240,Laisamis,Leseuloi,Joseph  Ltausen,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,48,Laisamis,240,Laisamis,Ltinyilan,Burcha Daniel,27,Jubilee Party,JP,JP,27
10,Marsabit,48,Laisamis,240,Laisamis,Ngaikipeni,Bosco  Sanchez,62,Amani National Congress,ANC,ANC,62
10,Marsabit,48,Laisamis,240,Laisamis,Orguba,Rose   Ngoilelo,21,Orange Democratic Movement,ODM,ODM,21
11,Isiolo,49,Isiolo North,241,Wabera,Abdirahaman,Mohamednoor Bishar,34,Safina,SAFINA,SAFINA,34
11,Isiolo,49,Isiolo North,241,Wabera,Bukicha,Abdi Duba,27,Jubilee Party,JP,JP,27
11,Isiolo,49,Isiolo North,241,Wabera,Duba,Osman  Dima,21,Orange Democratic Movement,ODM,ODM,21
11,Isiolo,49,Isiolo North,241,Wabera,Ebongon,Peter  Ekwam,44,Party Of Democratic Unity,PDU,PDU,44
11,Isiolo,49,Isiolo North,241,Wabera,Galma,Lokho  Dulacha,41,United Democratic Movement,UDM,UDM,41
11,Isiolo,49,Isiolo North,241,Wabera,Halkano,Liban  Boru,33,Kenya African National Union,KANU,KANU,33
11,Isiolo,49,Isiolo North,241,Wabera,Hared,Mohamed Asad,80,Usawa Kwa Wote Party,USAWA,USAWA,80
11,Isiolo,49,Isiolo North,241,Wabera,Ido,Abdi Hassan,46,United Party Of Independent Alliance,UPIA,UPIA,46
11,Isiolo,49,Isiolo North,241,Wabera,Karithi,George Kirimi Kaungiria,14,Party Of National Unity,PNU,PNU,14
11,Isiolo,49,Isiolo North,241,Wabera,Kiambi,Salesio,1,National Rainbow Coalition-Kenya,NARC-KENYA,NARC-KENYA,1
11,Isiolo,49,Isiolo North,241,Wabera,Kubania,Wilson Gituma,8,Devolution Empowerment Party,DEP,DEP,8
11,Isiolo,49,Isiolo North,241,Wabera,Kulo,Ali Abdi,64,United Democratic Party,UDP,UDP,64
11,Isiolo,49,Isiolo North,241,Wabera,Makena,Hellen,13,Democratic Party Of Kenya,DP,DP,13
11,Isiolo,49,Isiolo North,241,Wabera,Mamboo,Angelicah Wangui,40,The New Democrats,TND,TND,40
11,Isiolo,49,Isiolo North,241,Wabera,Mohamed,Asia,65,Kenya Reform Party,KRP,KRP,65
11,Isiolo,49,Isiolo North,241,Wabera,Mohamud,Aidarus Shariff,48,Economic Freedom Party,EFP,EFP,48
11,Isiolo,49,Isiolo North,241,Wabera,Mucheke,Mohamed Ayub,Ind,Independent,IND,IND_CAW241_01,IND_CAW241_01
11,Isiolo,49,Isiolo North,241,Wabera,Muriuki,Josphat Michuki,23,Forum For Restoration Of Democracy-Kenya,FORD-KENYA,FORD-KENYA,23
11,Isiolo,49,Isiolo North,241,Wabera,Nkambi,Isaack  Njeru,15,United Democratic Alliance,UDA,UDA,15
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Abuga,John  Kebaso,58,Republican Liberty Party,RLP,RLP,58
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Galgalo,Asha  Adan,41,United Democratic Movement,UDM,UDM,41
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Gatobu,Ibrahim Mugambi,83,National Ordinary Peoples Empowerment Union,NOPEU,NOPEU,83
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Hassan,Idd,34,Safina,SAFINA,SAFINA,34
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Jama,Ismail  Mohamed,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Juma,Omar,23,Forum For Restoration Of Democracy-Kenya,FORD-KENYA,FORD-KENYA,23
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Karuti,Murithi James,Ind,Independent,IND,IND_CAW242_01,IND_CAW242_01
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Leloon,Ismael  Lekishon,15,United Democratic Alliance,UDA,UDA,15
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Mohamed,Abdi Galgidele,Ind,Independent,IND,IND_CAW242_02,IND_CAW242_02
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Mohamed,Ahmed  Hassan,88,Tujibebe Wakenya Party,JIBEBE,JIBEBE,88
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Murungi,Witherford Mwirigi,8,Devolution Empowerment Party,DEP,DEP,8
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Muthoni,Lydia,80,Usawa Kwa Wote Party,USAWA,USAWA,80
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Mwongera,Moses  Kithinji,14,Party Of National Unity,PNU,PNU,14
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Njenga,Jane  Wanjiku,87,Chama Cha Kazi,KAZI,KAZI,87
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Osman,Abdikadir,46,United Party Of Independent Alliance,UPIA,UPIA,46
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Owuoti,Elly  Onyango,Ind,Independent,IND,IND_CAW242_03,IND_CAW242_03
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Sheikh,Jamadulin Ahmed,21,Orange Democratic Movement,ODM,ODM,21
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Sukuna,Said Abdi,68,Democratic Congress,DC,DC,68
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Wachira,Stephen Ngunjiri,40,The New Democrats,TND,TND,40
11,Isiolo,49,Isiolo North,242,Bulla Pesa,Waithaka,David  Nyoro,82,The Service Party,TSP,TSP,82
11,Isiolo,49,Isiolo North,243,Chari,Abudo,Muktar Idi,34,Safina,SAFINA,SAFINA,34
11,Isiolo,49,Isiolo North,243,Chari,Duba,Ali Dima,33,Kenya African National Union,KANU,KANU,33
11,Isiolo,49,Isiolo North,243,Chari,Galgalo,Ali Boru,27,Jubilee Party,JP,JP,27
11,Isiolo,49,Isiolo North,243,Chari,Hassan,Mohamed,15,United Democratic Alliance,UDA,UDA,15
11,Isiolo,49,Isiolo North,243,Chari,Kalicha,Dida  Ali,14,Party Of National Unity,PNU,PNU,14
11,Isiolo,49,Isiolo North,243,Chari,Meja,Abdullahi Golicha,41,United Democratic Movement,UDM,UDM,41
11,Isiolo,49,Isiolo North,244,Cherab,Gole,Halima Abgudo,33,Kenya African National Union,KANU,KANU,33
11,Isiolo,49,Isiolo North,244,Cherab,Golicha,Mohamed Jirmo,15,United Democratic Alliance,UDA,UDA,15
11,Isiolo,49,Isiolo North,244,Cherab,Jillo,Mohamed Hassan,Ind,Independent,IND,IND_CAW244_01,IND_CAW244_01
11,Isiolo,49,Isiolo North,244,Cherab,Kunune,Abdi Halake,27,Jubilee Party,JP,JP,27
11,Isiolo,49,Isiolo North,244,Cherab,Molu,Halkano Koto,34,Safina,SAFINA,SAFINA,34
11,Isiolo,49,Isiolo North,244,Cherab,Osman,Abdirahman,8,Devolution Empowerment Party,DEP,DEP,8
11,Isiolo,49,Isiolo North,245,Ngare Mara,Kamau,Rahab  Wangechi,14,Party Of National Unity,PNU,PNU,14
11,Isiolo,49,Isiolo North,245,Ngare Mara,Lochilia,Zacharia Sileta,Ind,Independent,IND,IND_CAW245_01,IND_CAW245_01
11,Isiolo,49,Isiolo North,245,Ngare Mara,Lokato,Joseph  Nangor,49,Federal Party Of Kenya,FPK,FPK,49
11,Isiolo,49,Isiolo North,245,Ngare Mara,Lopeyok,Losekon Samuel,8,Devolution Empowerment Party,DEP,DEP,8
11,Isiolo,49,Isiolo North,245,Ngare Mara,Loshiung,Ekuam  Teru,27,Jubilee Party,JP,JP,27
11,Isiolo,49,Isiolo North,245,Ngare Mara,Loyan,Peter  Losu,15,United Democratic Alliance,UDA,UDA,15
11,Isiolo,49,Isiolo North,245,Ngare Mara,Ome,Malan  Ekal,33,Kenya African National Union,KANU,KANU,33
11,Isiolo,49,Isiolo North,246,Burat,Abey,Khalif Abdirahman,33,Kenya African National Union,KANU,KANU,33
11,Isiolo,49,Isiolo North,246,Burat,Adan,Ibrahim Aliow,65,Kenya Reform Party,KRP,KRP,65
11,Isiolo,49,Isiolo North,246,Burat,Ahmed,Mohamed Barre,23,Forum For Restoration Of Democracy-Kenya,FORD-KENYA,FORD-KENYA,23
11,Isiolo,49,Isiolo North,246,Burat,Ali,Adan  Hussein,17,Agano Party,AGANO,AGANO,17
11,Isiolo,49,Isiolo North,246,Burat,Dima,Hussein Mohamed,41,United Democratic Movement,UDM,UDM,41
11,Isiolo,49,Isiolo North,246,Burat,Ewoton,Lorot  Nicholas,15,United Democratic Alliance,UDA,UDA,15
11,Isiolo,49,Isiolo North,246,Burat,Fatuma,Karu   Abgudo,Ind,Independent,IND,IND_CAW246_01,IND_CAW246_01
11,Isiolo,49,Isiolo North,246,Burat,Halake,Abdirahaman,68,Democratic Congress,DC,DC,68
11,Isiolo,49,Isiolo North,246,Burat,Hassan,Abdi Osman,Ind,Independent,IND,IND_CAW246_02,IND_CAW246_02
11,Isiolo,49,Isiolo North,246,Burat,Hillow,Abas  Mohamed,34,Safina,SAFINA,SAFINA,34
11,Isiolo,49,Isiolo North,246,Burat,Jillo,Nuno  Hassa,Ind,Independent,IND,IND_CAW246_03,IND_CAW246_03
11,Isiolo,49,Isiolo North,246,Burat,Kasim,Anab,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
11,Isiolo,49,Isiolo North,246,Burat,Kuwam,Joseph  Lorunyei,80,Usawa Kwa Wote Party,USAWA,USAWA,80
11,Isiolo,49,Isiolo North,246,Burat,Mamo,Abdi Ali,32,Communist Party Of Kenya,CPK,CPK,32
11,Isiolo,49,Isiolo North,246,Burat,Mandera,Abdirizak Adan,88,Tujibebe Wakenya Party,JIBEBE,JIBEBE,88
11,Isiolo,49,Isiolo North,246,Burat,Mero,Paul,8,Devolution Empowerment Party,DEP,DEP,8
11,Isiolo,49,Isiolo North,246,Burat,Mohamed,Abdikarim Issack,14,Party Of National Unity,PNU,PNU,14
11,Isiolo,49,Isiolo North,246,Burat,Nangunye,Chapara Taraya,83,National Ordinary Peoples Empowerment Union,NOPEU,NOPEU,83
11,Isiolo,49,Isiolo North,246,Burat,Omar,Siad Billow,1,National Rainbow Coalition-Kenya,NARC-KENYA,NARC-KENYA,1
11,Isiolo,49,Isiolo North,246,Burat,Rari,Alinoor Hassan,Ind,Independent,IND,IND_CAW246_04,IND_CAW246_04
11,Isiolo,49,Isiolo North,246,Burat,Wario,Adan  Duba,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
11,Isiolo,49,Isiolo North,246,Burat,Wario,Yarow Hassan,27,Jubilee Party,JP,JP,27
11,Isiolo,49,Isiolo North,246,Burat,Wato,Hassan Bonaya,46,United Party Of Independent Alliance,UPIA,UPIA,46
11,Isiolo,49,Isiolo North,247,Oldo/Nyiro,Lekurtut,Ltemuche Peter,15,United Democratic Alliance,UDA,UDA,15
11,Isiolo,49,Isiolo North,247,Oldo/Nyiro,Lemantile,Ltirisian David,33,Kenya African National Union,KANU,KANU,33
11,Isiolo,49,Isiolo North,247,Oldo/Nyiro,Lesingiran,John  Lawrence,27,Jubilee Party,JP,JP,27
11,Isiolo,50,Isiolo South,248,Garbatulla,Abdirashid,Diba  Ali,41,United Democratic Movement,UDM,UDM,41
11,Isiolo,50,Isiolo South,248,Garbatulla,Balla,Abdi   Sora,27,Jubilee Party,JP,JP,27
11,Isiolo,50,Isiolo South,248,Garbatulla,Bitacha,Godano Sora,33,Kenya African National Union,KANU,KANU,33
11,Isiolo,50,Isiolo South,248,Garbatulla,Galma,Abdullahi Hassan,15,United Democratic Alliance,UDA,UDA,15
11,Isiolo,50,Isiolo South,249,Kinna,Fayo,Isack   Abduba,27,Jubilee Party,JP,JP,27
11,Isiolo,50,Isiolo South,249,Kinna,Guyo,Abdifatah Huka,83,National Ordinary Peoples Empowerment Union,NOPEU,NOPEU,83
11,Isiolo,50,Isiolo South,249,Kinna,Hokile,Abduba Abdi,14,Party Of National Unity,PNU,PNU,14
11,Isiolo,50,Isiolo South,249,Kinna,Huka,Ali Sabante,8,Devolution Empowerment Party,DEP,DEP,8
11,Isiolo,50,Isiolo South,249,Kinna,Jarso,Abdirahman Kadubata,82,The Service Party,TSP,TSP,82
11,Isiolo,50,Isiolo South,249,Kinna,Jarso,Ali Ibrahim,34,Safina,SAFINA,SAFINA,34
11,Isiolo,50,Isiolo South,249,Kinna,Jillo,Abdinoor Dima,41,United Democratic Movement,UDM,UDM,41
11,Isiolo,50,Isiolo South,249,Kinna,Nura,Abdikadir Galgalo,Ind,Independent,IND,IND_CAW249_01,IND_CAW249_01
11,Isiolo,50,Isiolo South,249,Kinna,Wako,Adan  Ali,15,United Democratic Alliance,UDA,UDA,15
11,Isiolo,50,Isiolo South,250,Sericho,Billa,Nura  Diba,15,United Democratic Alliance,UDA,UDA,15
11,Isiolo,50,Isiolo South,250,Sericho,Godana,Abubakar Abdi,41,United Democratic Movement,UDM,UDM,41
11,Isiolo,50,Isiolo South,250,Sericho,Godana,Shukri  Osman,27,Jubilee Party,JP,JP,27
11,Isiolo,50,Isiolo South,250,Sericho,Huka,Hussein Halkano,33,Kenya African National Union,KANU,KANU,33
11,Isiolo,50,Isiolo South,250,Sericho,Wako,Salad  Dawa,8,Devolution Empowerment Party,DEP,DEP,8
12,Meru,51,Igembe South,251,Maua,Baimaria,Duncan Kirimi Mwambia,Ind,Independent,IND,IND_CAW251_01,IND_CAW251_01
12,Meru,51,Igembe South,251,Maua,Billow,Hindia  Mudey,83,National Ordinary Peoples Empowerment Union,NOPEU,NOPEU,83
